customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Lisa Avila,Kermanshah,Electronics,Headphones,2,150,300,2025-01-13,340
Raymond Bentley,Isfahan,Sports,Football,2,30,60,2024-04-26,341
Robert Young,Kermanshah,Home Appliances,Microwave,4,220,880,2025-10-06,342
Thomas Williams,Tabriz,Sports,Football,3,30,90,2025-07-03,343
Jason Gonzalez,Mashhad,Sports,Running Shoes,4,120,480,2024-02-16,344
Jeffrey Fitzgerald,Rasht,Books,Algorithms,4,70,280,2024-05-21,345
Mark Turner,Isfahan,Books,Machine Learning,3,80,240,2024-08-05,346
Sharon Burch,Mashhad,Sports,Tennis Racket,5,180,900,2025-11-03,347
Andrew Shea,Shiraz,Sports,Basketball,2,35,70,2025-12-22,348
Edward Sexton,Tabriz,Sports,Football,5,30,150,2024-10-31,349
Anthony Johnson,Qom,Books,Data Science Handbook,1,60,60,2025-10-19,350
Mikayla Brock,Rasht,Sports,Basketball,3,35,105,2024-03-19,351
Alyssa Perez,Rasht,Electronics,Smartphone,4,800,3200,2025-11-12,352
Jennifer Sandoval,Kermanshah,Home Appliances,Refrigerator,4,1800,7200,2024-06-04,353
Kathleen Christensen,Rasht,Sports,Running Shoes,3,120,360,2024-12-10,354
Crystal Ellis,Kermanshah,Sports,Tennis Racket,5,180,900,2025-11-12,355
Deborah Roberts,Kermanshah,Home Appliances,Refrigerator,5,1800,9000,2025-07-24,356
Hayden Velasquez,Rasht,Sports,Football,4,30,120,2024-04-05,357
Justin Morrison,Mashhad,Electronics,Tablet,3,500,1500,2024-09-20,358
Darius Maldonado,Isfahan,Home Appliances,Air Conditioner,4,2000,8000,2024-06-19,359
George Riley,Karaj,Sports,Running Shoes,3,120,360,2024-12-14,360
Kathy Mosley,Karaj,Home Appliances,Microwave,4,220,880,2025-01-13,361
Jillian Roach,Karaj,Electronics,Laptop,1,1200,1200,2024-07-05,362
Phyllis Payne,Ahvaz,Books,Clean Code,5,55,275,2024-05-01,363
Michelle Brown,Mashhad,Home Appliances,Refrigerator,3,1800,5400,2024-10-21,364
Trevor Perez,Karaj,Home Appliances,Air Conditioner,5,2000,10000,2024-01-25,365
John Gray,Kermanshah,Sports,Tennis Racket,4,180,720,2025-09-25,366
Brenda Daniel,Isfahan,Books,Data Science Handbook,5,60,300,2024-06-06,367
Christopher Evans,Karaj,Sports,Tennis Racket,1,180,180,2024-09-27,368
Jeffrey Maldonado,Tehran,Books,Data Science Handbook,1,60,60,2025-12-06,369
James Vega,Rasht,Home Appliances,Washing Machine,2,1500,3000,2025-08-05,370
James Terry,Isfahan,Books,Data Science Handbook,4,60,240,2024-12-16,371
Kaitlyn Todd,Ahvaz,Books,Python Programming,4,45,180,2025-06-18,372
Joshua Hopkins,Rasht,Electronics,Laptop,1,1200,1200,2024-01-05,373
Jennifer Pope,Tabriz,Electronics,Headphones,2,150,300,2025-01-21,374
Jonathan Nichols,Isfahan,Books,Data Science Handbook,1,60,60,2025-06-05,375
Casey Howard,Tabriz,Books,Machine Learning,1,80,80,2025-10-21,376
Michael Raymond,Tehran,Books,Algorithms,2,70,140,2025-06-26,377
Heather Mitchell,Isfahan,Electronics,Smart Watch,5,250,1250,2025-04-22,378
David Aguilar,Isfahan,Home Appliances,Microwave,5,220,1100,2025-06-12,379
Fernando Wright,Shiraz,Home Appliances,Washing Machine,5,1500,7500,2025-09-28,380
Kim Alexander,Tehran,Home Appliances,Vacuum Cleaner,1,300,300,2024-10-03,381
Megan Simpson,Kermanshah,Sports,Tennis Racket,2,180,360,2024-01-03,382
Lisa Moyer,Tehran,Books,Data Science Handbook,4,60,240,2025-02-14,383
Joseph Delgado,Isfahan,Sports,Tennis Racket,4,180,720,2024-03-23,384
Loretta Williamson,Isfahan,Home Appliances,Refrigerator,3,1800,5400,2025-09-09,385
John Wilson,Kermanshah,Books,Data Science Handbook,4,60,240,2024-05-22,386
Jennifer King,Shiraz,Electronics,Tablet,3,500,1500,2025-01-30,387
Cameron Vasquez,Shiraz,Books,Algorithms,3,70,210,2025-01-09,388
Scott Williams,Mashhad,Books,Data Science Handbook,4,60,240,2025-07-20,389
Michael Bates,Shiraz,Home Appliances,Refrigerator,5,1800,9000,2024-03-11,390
David Montoya,Tabriz,Books,Python Programming,2,45,90,2024-07-15,391
Kelly Ward,Mashhad,Books,Machine Learning,2,80,160,2024-05-15,392
Amber Jackson,Tehran,Sports,Fitness Band,5,90,450,2024-09-10,393
Daniel Smith,Rasht,Books,Clean Code,1,55,55,2025-01-12,394
Nicholas Oliver,Tabriz,Books,Machine Learning,4,80,320,2024-06-05,395
Rodney Collins,Tehran,Books,Python Programming,2,45,90,2025-03-28,396
Albert Rodriguez,Mashhad,Sports,Tennis Racket,2,180,360,2025-01-14,397
Devin Duncan,Qom,Sports,Basketball,1,35,35,2024-11-14,398
Jacqueline Alvarez,Shiraz,Electronics,Headphones,1,150,150,2024-03-13,399
Mary Schultz,Shiraz,Sports,Tennis Racket,4,180,720,2024-06-17,400
Karen Anderson DVM,Rasht,Sports,Football,2,30,60,2025-08-24,401
Nathan Stein,Tabriz,Sports,Fitness Band,5,90,450,2024-12-25,402
Michelle Jones,Ahvaz,Books,Clean Code,3,55,165,2025-02-17,403
Laura Gonzalez,Tehran,Electronics,Smartphone,2,800,1600,2025-10-31,404
Amy Holland,Mashhad,Home Appliances,Refrigerator,1,1800,1800,2024-04-19,405
Lucas Cooley,Kermanshah,Sports,Football,1,30,30,2024-08-25,406
Leroy Collins,Mashhad,Home Appliances,Washing Machine,5,1500,7500,2025-03-03,407
Tanya Smith,Rasht,Books,Python Programming,1,45,45,2024-03-07,408
Thomas Rivera,Shiraz,Electronics,Laptop,1,1200,1200,2024-05-31,409
Kelsey Mckinney,Tehran,Home Appliances,Microwave,1,220,220,2025-06-11,410
Michelle Moss,Mashhad,Electronics,Headphones,5,150,750,2025-06-05,411
John Bennett,Tabriz,Sports,Tennis Racket,1,180,180,2024-02-10,412
Brianna Johnson,Qom,Books,Python Programming,1,45,45,2025-11-28,413
Sheila Williams,Mashhad,Home Appliances,Air Conditioner,2,2000,4000,2025-11-29,414
Cynthia Lloyd,Tehran,Books,Clean Code,3,55,165,2025-08-21,415
Keith Morris,Mashhad,Sports,Running Shoes,3,120,360,2025-06-16,416
John Burton,Kermanshah,Books,Python Programming,2,45,90,2024-08-28,417
Daniel Adams,Ahvaz,Books,Algorithms,1,70,70,2024-09-25,418
Stephanie Hoffman,Qom,Books,Clean Code,5,55,275,2025-10-22,419
Dr. Keith Baker,Tehran,Electronics,Tablet,3,500,1500,2025-08-01,420
Suzanne Leon,Mashhad,Books,Machine Learning,5,80,400,2025-07-31,421
Cory Meza,Tabriz,Books,Data Science Handbook,4,60,240,2025-04-01,422
Elizabeth Phelps,Shiraz,Home Appliances,Air Conditioner,1,2000,2000,2024-08-07,423
Matthew Lee,Shiraz,Sports,Fitness Band,2,90,180,2025-08-05,424
Joseph Mejia,Ahvaz,Home Appliances,Air Conditioner,4,2000,8000,2025-06-05,425
Stephanie Barnes,Rasht,Sports,Football,5,30,150,2025-07-25,426
Joshua Alexander,Qom,Home Appliances,Washing Machine,4,1500,6000,2024-04-25,427
Barbara Mcgee,Rasht,Books,Python Programming,1,45,45,2025-03-08,428
Charles Avery,Ahvaz,Books,Clean Code,4,55,220,2025-09-21,429
Sarah Clark,Qom,Sports,Football,3,30,90,2024-02-06,430
Catherine Shannon,Kermanshah,Home Appliances,Refrigerator,4,1800,7200,2025-04-13,431
Carol Ross,Mashhad,Books,Machine Learning,2,80,160,2025-07-14,432
Rebecca Guzman,Rasht,Home Appliances,Air Conditioner,4,2000,8000,2025-10-03,433
David Meza,Karaj,Home Appliances,Vacuum Cleaner,5,300,1500,2024-06-25,434
Kimberly Williams,Kermanshah,Sports,Tennis Racket,4,180,720,2025-08-31,435
Crystal Frederick,Rasht,Books,Data Science Handbook,5,60,300,2024-02-07,436
Leroy Sheppard,Tehran,Books,Algorithms,2,70,140,2024-04-19,437
Harry Ellis,Kermanshah,Sports,Football,4,30,120,2024-10-17,438
Stephen Harrell,Mashhad,Sports,Running Shoes,3,120,360,2025-04-21,439
Kirk Harper,Kermanshah,Sports,Football,5,30,150,2024-01-30,440
Joseph Wilson,Isfahan,Electronics,Smartphone,5,800,4000,2025-07-04,441
Patricia Jones,Tehran,Books,Python Programming,1,45,45,2025-08-26,442
Jessica Young,Isfahan,Home Appliances,Vacuum Cleaner,4,300,1200,2025-03-21,443
Anna Wilkins,Qom,Books,Clean Code,3,55,165,2025-01-28,444
Elizabeth Rodriguez,Tabriz,Books,Clean Code,4,55,220,2025-08-21,445
Lisa Yates,Qom,Electronics,Laptop,3,1200,3600,2024-11-15,446
Jennifer Ramirez,Mashhad,Electronics,Laptop,1,1200,1200,2025-12-05,447
Ricky White,Tehran,Home Appliances,Vacuum Cleaner,1,300,300,2024-07-04,448
James Baker,Shiraz,Electronics,Headphones,3,150,450,2024-12-25,449
Alyssa Singleton,Mashhad,Books,Data Science Handbook,1,60,60,2025-09-24,450
Megan Jones,Tehran,Sports,Tennis Racket,3,180,540,2025-12-21,451
Kevin Spencer,Isfahan,Electronics,Smart Watch,5,250,1250,2024-01-30,452
Joseph Guerrero,Isfahan,Books,Algorithms,1,70,70,2024-02-21,453
Brandon Robinson,Qom,Home Appliances,Air Conditioner,4,2000,8000,2025-12-10,454
Krystal Evans,Shiraz,Sports,Fitness Band,3,90,270,2025-12-14,455
Kevin Chandler,Kermanshah,Sports,Basketball,1,35,35,2025-07-29,456
Jordan Bradford,Ahvaz,Sports,Football,1,30,30,2024-07-30,457
Christian Cruz,Karaj,Sports,Fitness Band,4,90,360,2024-11-02,458
Mark Smith,Mashhad,Electronics,Laptop,5,1200,6000,2024-12-28,459
Diana Peters,Mashhad,Sports,Tennis Racket,5,180,900,2025-10-29,460
Shane Cunningham,Qom,Home Appliances,Microwave,3,220,660,2025-04-27,461
Ivan Taylor,Shiraz,Sports,Football,1,30,30,2024-09-13,462
Michael Peterson,Ahvaz,Electronics,Smart Watch,1,250,250,2025-03-15,463
Madison Chambers,Isfahan,Sports,Tennis Racket,5,180,900,2024-03-08,464
George Gibson,Karaj,Sports,Fitness Band,4,90,360,2024-12-24,465
Rebecca Jacobs,Tehran,Electronics,Laptop,2,1200,2400,2025-05-10,466
Morgan Parker,Tabriz,Home Appliances,Microwave,5,220,1100,2024-11-21,467
Scott Tran,Karaj,Home Appliances,Refrigerator,4,1800,7200,2024-03-13,468
Maria Lee,Shiraz,Electronics,Smart Watch,5,250,1250,2025-04-17,469
Melissa Hudson,Mashhad,Home Appliances,Microwave,5,220,1100,2024-03-18,470
Thomas Zimmerman,Rasht,Electronics,Smartphone,2,800,1600,2025-08-21,471
Amy Williams,Tehran,Home Appliances,Microwave,1,220,220,2024-10-18,472
Aaron Lambert,Kermanshah,Home Appliances,Vacuum Cleaner,2,300,600,2024-12-07,473
Sandra Perry,Mashhad,Electronics,Smart Watch,5,250,1250,2025-10-21,474
Gary Sellers,Shiraz,Sports,Basketball,5,35,175,2024-09-24,475
Dylan Harris,Karaj,Sports,Running Shoes,3,120,360,2025-08-16,476
Ellen Stephens,Karaj,Sports,Basketball,3,35,105,2025-05-11,477
Daniel Bush,Isfahan,Books,Data Science Handbook,3,60,180,2025-06-19,478
Alicia Villa,Qom,Books,Clean Code,1,55,55,2025-07-11,479
Anthony Waters,Qom,Books,Clean Code,5,55,275,2024-05-20,480
Michelle Haas,Shiraz,Home Appliances,Washing Machine,4,1500,6000,2025-11-25,481
Jose Dodson,Shiraz,Books,Clean Code,5,55,275,2025-11-30,482
Sarah Washington,Qom,Books,Clean Code,2,55,110,2025-10-03,483
Scott Gibbs,Rasht,Books,Data Science Handbook,3,60,180,2025-04-18,484
Jared Lucero,Kermanshah,Sports,Fitness Band,1,90,90,2024-10-09,485
Kelsey Watkins,Tehran,Home Appliances,Microwave,1,220,220,2024-09-28,486
Kevin Smith,Mashhad,Electronics,Smart Watch,1,250,250,2024-04-26,487
Kyle Gordon,Mashhad,Home Appliances,Washing Machine,1,1500,1500,2025-08-30,488
Amy Williamson,Qom,Books,Python Programming,5,45,225,2025-06-03,489
Helen Thompson,Tehran,Books,Python Programming,2,45,90,2025-09-18,490
Rebecca Brooks,Shiraz,Books,Data Science Handbook,2,60,120,2024-02-10,491
Franklin Miller,Mashhad,Books,Algorithms,4,70,280,2024-05-24,492
Kelsey Wong,Karaj,Books,Machine Learning,5,80,400,2024-10-21,493
Jeremiah Johnson,Qom,Electronics,Smart Watch,1,250,250,2024-10-29,494
Andrew Lawrence,Kermanshah,Books,Data Science Handbook,3,60,180,2024-12-11,495
Thomas Ford,Isfahan,Home Appliances,Refrigerator,3,1800,5400,2024-03-15,496
Priscilla Sweeney,Karaj,Books,Data Science Handbook,4,60,240,2025-08-31,497
Anthony Haley,Ahvaz,Home Appliances,Refrigerator,2,1800,3600,2025-03-23,498
Cassie Haynes,Karaj,Books,Data Science Handbook,1,60,60,2025-11-14,499
Jonathan Jones,Tehran,Sports,Football,2,30,60,2024-11-21,500
Samantha Smith,Mashhad,Sports,Fitness Band,4,90,360,2025-04-22,501
Tracy Mcgee,Ahvaz,Electronics,Tablet,4,500,2000,2024-03-13,502
Kaitlyn Ayala,Rasht,Sports,Running Shoes,2,120,240,2024-11-30,503
Patrick Townsend,Kermanshah,Home Appliances,Microwave,5,220,1100,2025-09-24,504
Robert Decker,Ahvaz,Electronics,Smart Watch,5,250,1250,2025-08-31,505
Lisa Coffey,Karaj,Sports,Basketball,2,35,70,2025-02-15,506
Miss Eileen Rivera DVM,Mashhad,Electronics,Headphones,5,150,750,2024-07-01,507
David Wallace,Ahvaz,Books,Data Science Handbook,2,60,120,2024-08-21,508
Danny Miller,Tabriz,Electronics,Tablet,4,500,2000,2024-04-26,509
Jennifer Mcmahon,Mashhad,Books,Clean Code,2,55,110,2024-04-07,510
Lisa King,Kermanshah,Home Appliances,Washing Machine,4,1500,6000,2024-08-30,511
Sherry Scott,Tabriz,Electronics,Laptop,1,1200,1200,2024-11-13,512
Terri Alvarez,Rasht,Electronics,Smart Watch,2,250,500,2025-09-13,513
Brandy Clark,Mashhad,Electronics,Tablet,4,500,2000,2024-07-31,514
Morgan Johnson,Karaj,Home Appliances,Microwave,2,220,440,2025-03-30,515
John Henry,Isfahan,Sports,Basketball,5,35,175,2024-01-18,516
Joseph Collins,Rasht,Electronics,Headphones,1,150,150,2025-01-24,517
Tina Boyd,Kermanshah,Books,Data Science Handbook,1,60,60,2025-02-14,518
Zachary Cochran,Rasht,Sports,Basketball,5,35,175,2025-04-25,519
Marvin Harvey,Tabriz,Home Appliances,Air Conditioner,4,2000,8000,2025-03-01,520
Diana Obrien,Qom,Electronics,Tablet,5,500,2500,2025-03-06,521
Victoria Ortiz,Tabriz,Sports,Running Shoes,4,120,480,2024-04-14,522
Alison White,Tabriz,Electronics,Laptop,4,1200,4800,2024-09-16,523
Jamie Padilla,Tehran,Home Appliances,Vacuum Cleaner,4,300,1200,2024-07-21,524
John Jefferson,Kermanshah,Home Appliances,Microwave,2,220,440,2025-07-01,525
Eric Bruce,Mashhad,Books,Python Programming,3,45,135,2025-09-13,526
Kevin Hill,Qom,Sports,Fitness Band,1,90,90,2025-07-13,527
Ashley Blair,Shiraz,Electronics,Smartphone,1,800,800,2024-12-25,528
Shannon Brown,Isfahan,Books,Clean Code,3,55,165,2024-04-06,529
James Zamora,Shiraz,Electronics,Headphones,4,150,600,2025-02-17,530
Rebecca Hamilton,Tabriz,Sports,Basketball,5,35,175,2025-04-07,531
Kimberly Huerta,Kermanshah,Books,Data Science Handbook,1,60,60,2024-11-21,532
Allen Davis,Karaj,Books,Clean Code,3,55,165,2024-08-24,533
Kathleen Garner,Qom,Electronics,Headphones,2,150,300,2024-04-25,534
Ashley Johnson,Qom,Books,Machine Learning,3,80,240,2025-03-06,535
Alexander Smith,Kermanshah,Electronics,Smartphone,1,800,800,2025-10-09,536
Kelsey Warren,Shiraz,Books,Algorithms,1,70,70,2025-03-21,537
Laura Moore,Karaj,Electronics,Laptop,5,1200,6000,2024-08-05,538
Jonathan Little,Rasht,Sports,Tennis Racket,1,180,180,2024-04-06,539
Mark Lopez,Tehran,Home Appliances,Vacuum Cleaner,3,300,900,2024-09-23,540
John Wilson,Shiraz,Books,Python Programming,4,45,180,2024-11-02,541
Kevin Howe,Tabriz,Books,Machine Learning,4,80,320,2025-09-03,542
Mary Moore,Ahvaz,Home Appliances,Refrigerator,1,1800,1800,2025-02-18,543
Mitchell Lewis,Mashhad,Electronics,Smart Watch,3,250,750,2024-02-04,544
Carolyn Rios,Kermanshah,Home Appliances,Vacuum Cleaner,4,300,1200,2025-11-27,545
Justin Barajas,Rasht,Sports,Fitness Band,5,90,450,2024-11-10,546
Thomas Hernandez,Isfahan,Electronics,Smart Watch,3,250,750,2025-11-03,547
Frederick Chan,Kermanshah,Sports,Running Shoes,2,120,240,2024-04-11,548
Robert Holland,Tehran,Sports,Football,5,30,150,2024-09-11,549
Kristopher Valencia,Tabriz,Books,Algorithms,4,70,280,2024-12-03,550
John Watson,Isfahan,Sports,Basketball,2,35,70,2025-07-09,551
Karen Hayes,Kermanshah,Books,Clean Code,5,55,275,2024-02-09,552
Rachel Tran,Qom,Electronics,Laptop,4,1200,4800,2024-02-06,553
Paula Green,Shiraz,Home Appliances,Microwave,1,220,220,2025-07-07,554
Nathaniel Martinez,Tabriz,Sports,Football,5,30,150,2025-05-12,555
Brandon Waters,Shiraz,Books,Clean Code,3,55,165,2025-10-12,556
Susan Christensen,Tehran,Books,Python Programming,2,45,90,2025-02-06,557
Rhonda Flores,Ahvaz,Home Appliances,Microwave,1,220,220,2024-02-15,558
Joseph Potter,Karaj,Sports,Tennis Racket,2,180,360,2025-05-19,559
Chelsea Thomas,Isfahan,Sports,Running Shoes,2,120,240,2024-03-24,560
Natalie Brown,Tabriz,Books,Algorithms,4,70,280,2025-11-27,561
Travis Wilson,Tehran,Electronics,Tablet,4,500,2000,2025-02-11,562
Sharon Lucas,Karaj,Home Appliances,Washing Machine,1,1500,1500,2024-06-20,563
Daniel Rollins,Shiraz,Home Appliances,Vacuum Cleaner,1,300,300,2025-07-09,564
Hunter Bowen,Karaj,Home Appliances,Refrigerator,3,1800,5400,2025-10-09,565
Paul Jackson,Karaj,Home Appliances,Washing Machine,5,1500,7500,2025-08-24,566
Matthew Wright,Isfahan,Sports,Fitness Band,5,90,450,2025-10-26,567
Joseph Bennett,Ahvaz,Home Appliances,Microwave,1,220,220,2024-04-13,568
Melissa Thomas,Kermanshah,Electronics,Smart Watch,4,250,1000,2025-05-02,569
Charles Moran,Tabriz,Home Appliances,Vacuum Cleaner,3,300,900,2025-03-05,570
John Padilla,Shiraz,Sports,Tennis Racket,2,180,360,2025-10-05,571
Maria Lopez,Tehran,Books,Python Programming,5,45,225,2025-02-20,572
Bruce Jones,Karaj,Sports,Running Shoes,2,120,240,2024-12-28,573
James Coleman MD,Isfahan,Sports,Tennis Racket,5,180,900,2024-11-01,574
Ivan Young,Mashhad,Home Appliances,Microwave,4,220,880,2024-11-14,575
Kent Wolfe,Isfahan,Sports,Football,3,30,90,2025-01-18,576
Paula Bryan,Rasht,Electronics,Laptop,5,1200,6000,2025-09-19,577
Ana Barrett,Qom,Books,Algorithms,1,70,70,2025-05-19,578
Calvin Rios,Isfahan,Home Appliances,Air Conditioner,4,2000,8000,2024-10-12,579
Lindsay Davis,Kermanshah,Home Appliances,Vacuum Cleaner,1,300,300,2024-01-12,580
Jordan Wilson,Isfahan,Sports,Running Shoes,3,120,360,2025-05-24,581
Samuel Houston,Karaj,Home Appliances,Air Conditioner,4,2000,8000,2025-05-16,582
Wayne Barnett,Rasht,Books,Data Science Handbook,3,60,180,2025-08-28,583
Joseph Jones,Rasht,Electronics,Smartphone,2,800,1600,2024-06-12,584
Brandon White,Shiraz,Home Appliances,Refrigerator,2,1800,3600,2024-05-05,585
Devin Cooper,Tabriz,Books,Machine Learning,3,80,240,2024-07-28,586
Robert Navarro,Mashhad,Home Appliances,Refrigerator,4,1800,7200,2025-04-28,587
Shawn Morales,Kermanshah,Books,Machine Learning,1,80,80,2025-06-19,588
Monique Mitchell,Tehran,Sports,Basketball,4,35,140,2025-01-19,589
Jared Cervantes,Shiraz,Books,Algorithms,5,70,350,2025-07-22,590
Sean Stewart,Karaj,Sports,Tennis Racket,1,180,180,2024-05-22,591
Phillip Marquez,Ahvaz,Books,Data Science Handbook,4,60,240,2025-09-28,592
Alexander Sims,Qom,Books,Algorithms,3,70,210,2025-10-30,593
Lauren Garcia,Kermanshah,Books,Algorithms,3,70,210,2024-11-29,594
Jacqueline Rice,Mashhad,Home Appliances,Microwave,2,220,440,2025-11-07,595
Matthew Garcia,Kermanshah,Sports,Running Shoes,2,120,240,2025-04-04,596
Michael Morales,Shiraz,Books,Python Programming,5,45,225,2025-06-21,597
Erica Taylor,Tabriz,Books,Data Science Handbook,5,60,300,2024-08-18,598
Vanessa Flores,Shiraz,Books,Clean Code,2,55,110,2024-06-24,599
Mrs. Kimberly Ellis,Kermanshah,Home Appliances,Microwave,1,220,220,2024-07-28,600
Kathy Nguyen,Mashhad,Books,Machine Learning,1,80,80,2025-04-17,601
Natalie Martinez,Karaj,Sports,Fitness Band,2,90,180,2025-11-19,602
Thomas Clark,Ahvaz,Sports,Tennis Racket,1,180,180,2024-02-27,603
Travis Banks,Kermanshah,Electronics,Smart Watch,1,250,250,2025-11-12,604
John Harris,Tabriz,Electronics,Smartphone,2,800,1600,2025-09-08,605
Joshua Kramer,Tabriz,Books,Clean Code,2,55,110,2025-07-23,606
Patricia Pena,Ahvaz,Electronics,Laptop,4,1200,4800,2024-09-25,607
Michelle Johnson,Mashhad,Sports,Basketball,5,35,175,2024-07-21,608
David Kelly,Tabriz,Sports,Running Shoes,1,120,120,2025-06-03,609
Tonya Steele,Qom,Books,Machine Learning,4,80,320,2024-08-07,610
Paul Conley,Karaj,Electronics,Laptop,1,1200,1200,2025-12-08,611
Christy Bishop,Isfahan,Books,Machine Learning,5,80,400,2024-09-04,612
Ashley Arellano,Rasht,Home Appliances,Refrigerator,1,1800,1800,2024-02-08,613
Michael Ward,Shiraz,Books,Python Programming,1,45,45,2024-03-10,614
Thomas Parker,Qom,Sports,Tennis Racket,2,180,360,2025-07-29,615
Stephanie Richardson,Tehran,Electronics,Smartphone,1,800,800,2025-01-04,616
Erin Haney,Isfahan,Home Appliances,Microwave,1,220,220,2024-11-30,617
Isaac Edwards,Karaj,Sports,Football,1,30,30,2025-06-26,618
Jeffery Strickland,Kermanshah,Electronics,Smart Watch,1,250,250,2024-07-23,619
William Lopez,Tehran,Books,Clean Code,2,55,110,2025-03-28,620
Julie Garrison,Rasht,Home Appliances,Refrigerator,3,1800,5400,2024-04-27,621
Lisa Johnson,Ahvaz,Home Appliances,Microwave,1,220,220,2025-10-19,622
Cathy Adams,Tehran,Electronics,Smartphone,2,800,1600,2024-01-11,623
Audrey Phelps,Shiraz,Electronics,Smart Watch,5,250,1250,2025-05-30,624
Matthew Carson,Rasht,Home Appliances,Microwave,4,220,880,2024-08-06,625
Laura Cooper,Isfahan,Home Appliances,Refrigerator,2,1800,3600,2024-03-01,626
Karen Hensley DDS,Ahvaz,Books,Algorithms,2,70,140,2025-06-11,627
Mr. George Weaver DDS,Isfahan,Electronics,Smartphone,2,800,1600,2024-08-03,628
Catherine Schultz,Rasht,Home Appliances,Vacuum Cleaner,1,300,300,2025-07-16,629
Christian Lane,Tehran,Books,Algorithms,2,70,140,2024-06-20,630
James Peterson,Tabriz,Electronics,Smartphone,1,800,800,2025-12-16,631
Laura Byrd,Ahvaz,Electronics,Smart Watch,4,250,1000,2025-09-08,632
James Lee,Mashhad,Sports,Football,2,30,60,2024-11-05,633
Tiffany Cervantes,Ahvaz,Home Appliances,Refrigerator,5,1800,9000,2025-01-08,634
Sonya Wade,Tehran,Books,Algorithms,1,70,70,2025-07-30,635
Donald White,Isfahan,Sports,Fitness Band,5,90,450,2024-07-12,636
Connor Collier,Tehran,Books,Python Programming,4,45,180,2025-01-30,637
Nicholas Benton,Tabriz,Sports,Basketball,4,35,140,2025-04-13,638
Eric Wilson,Qom,Home Appliances,Air Conditioner,1,2000,2000,2025-02-19,639
Albert Walker,Tabriz,Electronics,Laptop,1,1200,1200,2025-07-27,640
Timothy Robinson,Qom,Electronics,Smart Watch,5,250,1250,2025-06-03,641
Teresa Miller,Rasht,Books,Clean Code,3,55,165,2024-12-23,642
Joshua Petty,Isfahan,Books,Python Programming,3,45,135,2024-05-06,643
Sara Hart,Qom,Electronics,Smart Watch,4,250,1000,2024-11-05,644
Dustin Romero,Rasht,Home Appliances,Microwave,4,220,880,2025-11-20,645
Elizabeth Carpenter,Shiraz,Sports,Tennis Racket,1,180,180,2025-07-13,646
Laura Stevens,Shiraz,Home Appliances,Air Conditioner,2,2000,4000,2025-09-19,647
Maria Rodriguez,Isfahan,Electronics,Smartphone,3,800,2400,2025-07-24,648
Theresa Sullivan,Isfahan,Books,Data Science Handbook,2,60,120,2024-10-30,649
