customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Frank Solis,Rasht,Electronics,Smart Watch,5,250.0,1250.0,2024-01-23,5419
Jo Fischer,Shiraz,Electronics,Smart Watch,1,250.0,250.0,2024-01-23,263
Ronald Brown,Tabriz,Electronics,Tablet,2,500.0,1000.0,2024-01-23,4073
Brittney Barron,Shiraz,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-01-23,7187
Deborah Fields,Rasht,Sports,Fitness Band,2,90.0,180.0,2024-01-23,5276
Donna Obrien,Tabriz,Electronics,Smart Watch,1,250.0,250.0,2024-01-23,9636
Jonathan Murphy,Tehran,Sports,Tennis Racket,3,180.0,540.0,2024-01-23,3965
Lisa Scott,Shiraz,Books,Data Science Handbook,2,60.0,120.0,2024-01-23,8314
Alicia Lane,Kermanshah,Home Appliances,Washing Machine,3,1500.0,4500.0,2024-01-23,5030
Kristen Sanchez,Isfahan,Home Appliances,Washing Machine,5,1500.0,7500.0,2024-01-23,2073
Shirley Carter,Mashhad,Sports,Tennis Racket,3,180.0,540.0,2024-01-23,8454
Jack Burns,Tehran,Electronics,Headphones,3,150.0,450.0,2024-01-24,8748
Erik Brown,Shiraz,Home Appliances,Washing Machine,5,1500.0,7500.0,2024-01-24,4273
Jared Gomez,Karaj,Books,Algorithms,3,70.0,210.0,2024-01-24,8784
Daisy Rhodes,Karaj,Home Appliances,Vacuum Cleaner,1,300.0,300.0,2024-01-24,146
Joan Anderson,Isfahan,Sports,Running Shoes,1,120.0,120.0,2024-01-24,3497
Tanner Jones,Isfahan,Electronics,Tablet,4,500.0,2000.0,2024-01-24,2802
Scott Moyer,Rasht,Sports,Football,4,30.0,120.0,2024-01-24,1263
Patrick Hughes,Shiraz,Electronics,Smartphone,3,800.0,2400.0,2024-01-24,7372
Betty Mccarty,Karaj,Books,Algorithms,4,70.0,280.0,2024-01-25,5795
Tami Salas,Rasht,Sports,Fitness Band,1,90.0,90.0,2024-01-25,2653
Daniel Dunlap,Shiraz,Sports,Football,1,30.0,30.0,2024-01-25,9745
Connie Mcdonald,Tehran,Books,Clean Code,4,55.0,220.0,2024-01-25,4075
Trevor Perez,Karaj,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-01-25,365
Christopher Morrison,Tehran,Electronics,Headphones,3,150.0,450.0,2024-01-25,1628
Sandra Joseph,Kermanshah,Books,Python Programming,5,45.0,225.0,2024-01-25,3295
Leroy Alvarez,Ahvaz,Electronics,Smartphone,2,800.0,1600.0,2024-01-25,1927
Michelle Castro,Shiraz,Sports,Football,2,30.0,60.0,2024-01-25,4122
Maria Ruiz,Kermanshah,Sports,Tennis Racket,5,180.0,900.0,2024-01-25,7507
Jason Taylor,Qom,Books,Python Programming,1,45.0,45.0,2024-01-25,1286
Robin Woods,Shiraz,Home Appliances,Microwave,3,220.0,660.0,2024-01-25,8509
Chad Benson,Kermanshah,Home Appliances,Refrigerator,5,1800.0,9000.0,2024-01-25,4900
Amy Romero,Karaj,Electronics,Tablet,4,500.0,2000.0,2024-01-25,3719
Mr. Chad Briggs,Karaj,Electronics,Smartphone,2,800.0,1600.0,2024-01-25,7570
Tonya Lopez,Mashhad,Electronics,Smart Watch,2,250.0,500.0,2024-01-26,6889
Rachel Shelton DDS,Karaj,Books,Machine Learning,5,80.0,400.0,2024-01-26,3537
Donald Thomas,Mashhad,Home Appliances,Washing Machine,3,1500.0,4500.0,2024-01-26,2291
Paul Gates,Qom,Electronics,Tablet,2,500.0,1000.0,2024-01-26,8380
Mrs. Rachel Merritt DDS,Karaj,Sports,Tennis Racket,5,180.0,900.0,2024-01-26,6977
Daniel Webb,Kermanshah,Books,Machine Learning,2,80.0,160.0,2024-01-26,8005
Steve Wilcox,Tehran,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-01-26,4478
Barbara Hayes,Karaj,Books,Machine Learning,4,80.0,320.0,2024-01-26,7394
Tristan Hughes,Ahvaz,Books,Clean Code,3,55.0,165.0,2024-01-26,5838
Carlos Goodman,Shiraz,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-01-26,8235
Deanna Phillips,Isfahan,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-01-26,9877
Jason Caldwell,Rasht,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-01-26,6597
Phillip Irwin,Tabriz,Home Appliances,Microwave,1,220.0,220.0,2024-01-26,4596
Lauren Miller,Tehran,Books,Python Programming,1,45.0,45.0,2024-01-26,1599
John David,Tehran,Electronics,Headphones,4,150.0,600.0,2024-01-26,1797
Brandon Ford,Ahvaz,Sports,Fitness Band,3,90.0,270.0,2024-01-27,6853
Rachel Wallace,Kermanshah,Books,Python Programming,1,45.0,45.0,2024-01-27,9441
Ms. Mary Parker MD,Qom,Books,Data Science Handbook,4,60.0,240.0,2024-01-27,7534
Linda Robinson,Kermanshah,Home Appliances,Microwave,3,220.0,660.0,2024-01-27,4906
Dan Daniels,Shiraz,Sports,Football,3,30.0,90.0,2024-01-27,8527
Julie York,Shiraz,Home Appliances,Air Conditioner,1,2000.0,2000.0,2024-01-27,7893
Andrew Martin,Karaj,Books,Machine Learning,1,80.0,80.0,2024-01-27,2297
Ashley Rodriguez,Mashhad,Books,Python Programming,4,45.0,180.0,2024-01-27,305
Noah Bowman,Rasht,Electronics,Smartphone,1,800.0,800.0,2024-01-27,51
John Anderson,Kermanshah,Books,Clean Code,4,55.0,220.0,2024-01-27,3785
Dominic Morris,Mashhad,Books,Algorithms,5,70.0,350.0,2024-01-27,7219
Tiffany Parks,Qom,Sports,Tennis Racket,4,180.0,720.0,2024-01-28,2880
Albert Bernard,Rasht,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-01-28,5911
Brian Mcmillan,Kermanshah,Electronics,Tablet,4,500.0,2000.0,2024-01-28,685
Dustin Mckinney,Tabriz,Electronics,Headphones,2,150.0,300.0,2024-01-28,3484
Tonya Walter,Ahvaz,Electronics,Smart Watch,2,250.0,500.0,2024-01-28,5485
Sandra Sanchez,Isfahan,Books,Python Programming,4,45.0,180.0,2024-01-28,3541
Stephanie Smith,Rasht,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-01-28,3498
Michael Keith,Tabriz,Home Appliances,Vacuum Cleaner,1,300.0,300.0,2024-01-28,2410
Jon Pearson,Qom,Sports,Basketball,5,35.0,175.0,2024-01-28,922
Kelly Christensen,Rasht,Home Appliances,Air Conditioner,4,2000.0,8000.0,2024-01-28,7971
James Reid,Tabriz,Sports,Fitness Band,4,90.0,360.0,2024-01-28,1325
William Howard,Ahvaz,Home Appliances,Refrigerator,5,1800.0,9000.0,2024-01-28,9611
Ryan Simmons,Kermanshah,Electronics,Smartphone,1,800.0,800.0,2024-01-29,4763
Eric Blake,Shiraz,Sports,Football,2,30.0,60.0,2024-01-29,3819
Jonathon Ramirez,Tehran,Books,Machine Learning,4,80.0,320.0,2024-01-29,9903
Allen Miller,Mashhad,Electronics,Smart Watch,2,250.0,500.0,2024-01-29,4482
Heidi Miller,Mashhad,Books,Machine Learning,4,80.0,320.0,2024-01-29,1020
Richard Haley,Isfahan,Home Appliances,Washing Machine,2,1500.0,3000.0,2024-01-29,666
Alexis Villarreal,Karaj,Sports,Running Shoes,2,120.0,240.0,2024-01-29,5058
Elizabeth Waters,Kermanshah,Electronics,Headphones,5,150.0,750.0,2024-01-29,238
Heather Casey,Isfahan,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-01-29,5105
Amy Hansen,Kermanshah,Home Appliances,Microwave,3,220.0,660.0,2024-01-29,3478
Christina Garcia,Isfahan,Electronics,Smartphone,1,800.0,800.0,2024-01-29,1647
Whitney Ortiz,Karaj,Books,Algorithms,4,70.0,280.0,2024-01-29,6596
Dorothy King,Karaj,Electronics,Headphones,5,150.0,750.0,2024-01-29,9412
Veronica Gomez,Ahvaz,Home Appliances,Air Conditioner,1,2000.0,2000.0,2024-01-29,2228
Sean Munoz,Isfahan,Sports,Football,2,30.0,60.0,2024-01-30,5106
Ian Owens,Tabriz,Home Appliances,Washing Machine,2,1500.0,3000.0,2024-01-30,2540
Randall Lowe,Kermanshah,Books,Algorithms,2,70.0,140.0,2024-01-30,5232
Erin Hardy,Mashhad,Sports,Tennis Racket,1,180.0,180.0,2024-01-30,2780
Amber Wagner,Tabriz,Books,Machine Learning,3,80.0,240.0,2024-01-30,802
Kenneth Thompson,Mashhad,Sports,Fitness Band,5,90.0,450.0,2024-01-30,5748
Devon Lowe,Ahvaz,Sports,Fitness Band,4,90.0,360.0,2024-01-30,3998
David Morgan,Tehran,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-01-30,3964
Daniel Jackson,Kermanshah,Home Appliances,Microwave,5,220.0,1100.0,2024-01-30,6790
Sean Hall,Kermanshah,Electronics,Tablet,2,500.0,1000.0,2024-01-30,3201
Karen Stevens,Ahvaz,Sports,Fitness Band,3,90.0,270.0,2024-01-30,8087
Anna Walters,Rasht,Electronics,Headphones,3,150.0,450.0,2024-01-30,2042
Katherine Dickerson,Tehran,Sports,Fitness Band,5,90.0,450.0,2024-01-30,8755
Kirk Harper,Kermanshah,Sports,Football,5,30.0,150.0,2024-01-30,440
Joshua Bond,Shiraz,Sports,Tennis Racket,4,180.0,720.0,2024-01-30,2591
Randall Barnes,Qom,Electronics,Laptop,5,1200.0,6000.0,2024-01-30,8521
Colton Cortez,Tabriz,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-01-30,763
Crystal Rodriguez,Qom,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-01-30,2613
Carlos Davies,Tehran,Books,Algorithms,3,70.0,210.0,2024-01-30,7284
Kevin Spencer,Isfahan,Electronics,Smart Watch,5,250.0,1250.0,2024-01-30,452
Yvonne Horton,Tehran,Sports,Fitness Band,3,90.0,270.0,2024-01-30,178
William Case,Mashhad,Electronics,Smartphone,4,800.0,3200.0,2024-01-30,9253
Theresa Gray,Karaj,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-01-31,8133
Jeffrey Moyer,Isfahan,Books,Machine Learning,2,80.0,160.0,2024-01-31,9676
Frank Casey,Mashhad,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-01-31,7045
Breanna Martinez,Kermanshah,Books,Python Programming,1,45.0,45.0,2024-01-31,4899
James Suarez,Qom,Electronics,Smart Watch,3,250.0,750.0,2024-01-31,7345
Mr. Michael Hendricks,Ahvaz,Home Appliances,Vacuum Cleaner,3,300.0,900.0,2024-01-31,7369
Latasha Kim,Tehran,Electronics,Smartphone,4,800.0,3200.0,2024-01-31,3910
James Gonzalez,Tehran,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-01-31,1462
William Herrera,Qom,Sports,Fitness Band,5,90.0,450.0,2024-01-31,9381
Lisa White,Kermanshah,Books,Algorithms,2,70.0,140.0,2024-01-31,9148
Fernando Cruz,Tehran,Sports,Football,2,30.0,60.0,2024-01-31,1479
Allison Lopez,Tabriz,Books,Data Science Handbook,5,60.0,300.0,2024-01-31,3990
Becky Jackson,Karaj,Home Appliances,Air Conditioner,4,2000.0,8000.0,2024-01-31,2726
Micheal Smith,Shiraz,Books,Algorithms,3,70.0,210.0,2024-01-31,7845
Joseph Robinson,Mashhad,Electronics,Smart Watch,4,250.0,1000.0,2024-01-31,4183
James Brown,Kermanshah,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-01-31,8835
Catherine Price,Ahvaz,Sports,Tennis Racket,5,180.0,900.0,2024-01-31,8474
Lauren West,Rasht,Books,Algorithms,5,70.0,350.0,2024-01-31,1985
Evelyn Perkins,Isfahan,Sports,Fitness Band,3,90.0,270.0,2024-01-31,9951
Megan Chapman,Mashhad,Sports,Tennis Racket,3,180.0,540.0,2024-02-01,760
Aaron Fletcher,Karaj,Books,Algorithms,3,70.0,210.0,2024-02-01,119
Kristen Bennett,Ahvaz,Books,Algorithms,3,70.0,210.0,2024-02-01,4869
Nicole Vega,Kermanshah,Home Appliances,Microwave,5,220.0,1100.0,2024-02-01,3381
Theresa Thompson,Qom,Electronics,Laptop,1,1200.0,1200.0,2024-02-01,2164
Stacey Weaver,Ahvaz,Electronics,Smart Watch,5,250.0,1250.0,2024-02-01,8880
Jacqueline Mitchell,Karaj,Home Appliances,Washing Machine,4,1500.0,6000.0,2024-02-01,2175
Kelly Vasquez,Kermanshah,Sports,Tennis Racket,2,180.0,360.0,2024-02-01,3289
Willie Weaver,Isfahan,Books,Algorithms,1,70.0,70.0,2024-02-01,7030
Darryl Green,Mashhad,Books,Machine Learning,5,80.0,400.0,2024-02-01,7247
Kendra Hobbs,Mashhad,Electronics,Headphones,3,150.0,450.0,2024-02-01,2459
Courtney Collins,Rasht,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-02-01,7220
Ashley Gonzalez,Isfahan,Electronics,Headphones,1,150.0,150.0,2024-02-01,1503
Darren Perez,Tehran,Electronics,Smartphone,2,800.0,1600.0,2024-02-02,7361
Marcus Lee,Qom,Electronics,Headphones,3,150.0,450.0,2024-02-02,3480
Debra Cole,Tabriz,Books,Clean Code,1,55.0,55.0,2024-02-02,727
Kristina Hodges,Rasht,Sports,Fitness Band,3,90.0,270.0,2024-02-02,4619
Mary Carrillo,Isfahan,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-02-02,282
David Reed,Karaj,Home Appliances,Microwave,4,220.0,880.0,2024-02-02,4982
Sylvia Deleon,Ahvaz,Electronics,Smartphone,2,800.0,1600.0,2024-02-02,9572
Lauren Jackson,Mashhad,Sports,Basketball,4,35.0,140.0,2024-02-02,262
Dr. Timothy Matthews DDS,Karaj,Sports,Running Shoes,3,120.0,360.0,2024-02-02,7296
Linda Riley,Tehran,Home Appliances,Vacuum Cleaner,3,300.0,900.0,2024-02-02,9223
Cynthia Hooper,Rasht,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-02-02,74
Brandon Campbell,Ahvaz,Sports,Football,4,30.0,120.0,2024-02-02,5483
Jacqueline Clark,Rasht,Sports,Football,1,30.0,30.0,2024-02-02,1782
Lori Edwards,Tehran,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-02-02,9727
Sabrina Bell,Qom,Electronics,Laptop,3,1200.0,3600.0,2024-02-02,7961
Erin Stanley,Qom,Books,Algorithms,4,70.0,280.0,2024-02-03,7103
Sue Murphy,Isfahan,Electronics,Tablet,2,500.0,1000.0,2024-02-03,2832
Tiffany Goodwin,Mashhad,Home Appliances,Microwave,5,220.0,1100.0,2024-02-03,2243
Paul Brown,Rasht,Home Appliances,Microwave,3,220.0,660.0,2024-02-03,2777
Adam Hernandez,Tabriz,Books,Machine Learning,5,80.0,400.0,2024-02-03,8882
Erin Weaver,Mashhad,Sports,Tennis Racket,1,180.0,180.0,2024-02-03,3595
Stephanie Blevins,Mashhad,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-02-03,694
Stephen Nguyen,Shiraz,Books,Python Programming,5,45.0,225.0,2024-02-03,6329
Dr. Sarah Adams,Isfahan,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-02-03,6230
Michael Schwartz,Ahvaz,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-02-03,7997
Jennifer Hickman,Mashhad,Books,Machine Learning,2,80.0,160.0,2024-02-03,8662
Denise Smith,Tehran,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-02-03,5672
Jordan Diaz Jr.,Karaj,Books,Machine Learning,4,80.0,320.0,2024-02-03,6546
Dr. Brian Bright,Shiraz,Sports,Football,2,30.0,60.0,2024-02-03,8026
Jerome Smith,Ahvaz,Electronics,Smartphone,3,800.0,2400.0,2024-02-03,7698
Daniel Barrett,Qom,Sports,Tennis Racket,5,180.0,900.0,2024-02-03,6870
Laura Taylor,Qom,Electronics,Smartphone,1,800.0,800.0,2024-02-03,9585
Jessica Warren,Karaj,Electronics,Headphones,2,150.0,300.0,2024-02-03,4692
Meghan Chavez,Ahvaz,Books,Clean Code,3,55.0,165.0,2024-02-04,4257
Mitchell Lewis,Mashhad,Electronics,Smart Watch,3,250.0,750.0,2024-02-04,544
Terry Santiago,Tehran,Electronics,Smart Watch,5,250.0,1250.0,2024-02-04,3969
Philip Hodge,Qom,Home Appliances,Washing Machine,2,1500.0,3000.0,2024-02-04,9510
Dr. Lisa Villa,Karaj,Electronics,Smartphone,1,800.0,800.0,2024-02-04,3706
Yvette Spears,Kermanshah,Books,Algorithms,1,70.0,70.0,2024-02-04,8685
Linda Harris,Karaj,Home Appliances,Refrigerator,5,1800.0,9000.0,2024-02-04,3896
Thomas Donaldson,Mashhad,Sports,Tennis Racket,2,180.0,360.0,2024-02-04,796
Jessica Castillo,Karaj,Electronics,Smartphone,2,800.0,1600.0,2024-02-04,3770
Andrew Ho,Qom,Sports,Football,1,30.0,30.0,2024-02-04,8135
Adam Lyons,Isfahan,Books,Clean Code,5,55.0,275.0,2024-02-05,1241
Samantha Brooks,Kermanshah,Home Appliances,Air Conditioner,1,2000.0,2000.0,2024-02-05,8872
Patricia Jackson,Kermanshah,Books,Algorithms,4,70.0,280.0,2024-02-05,6857
Morgan Griffin,Tehran,Sports,Fitness Band,2,90.0,180.0,2024-02-05,6899
William Harris,Ahvaz,Electronics,Smart Watch,4,250.0,1000.0,2024-02-05,2858
Terri Blair,Ahvaz,Sports,Tennis Racket,1,180.0,180.0,2024-02-05,5174
Michael Perry,Kermanshah,Sports,Tennis Racket,2,180.0,360.0,2024-02-05,4925
Stacey Christensen,Tabriz,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-02-05,4270
Maurice Allen,Ahvaz,Sports,Fitness Band,1,90.0,90.0,2024-02-05,3463
Daniel Ewing,Shiraz,Electronics,Tablet,4,500.0,2000.0,2024-02-05,892
Jerry Khan,Tehran,Electronics,Laptop,5,1200.0,6000.0,2024-02-05,7924
David Gibson,Rasht,Home Appliances,Washing Machine,4,1500.0,6000.0,2024-02-05,9022
Kathleen Campbell,Ahvaz,Electronics,Tablet,4,500.0,2000.0,2024-02-05,8487
Johnny Bailey,Rasht,Electronics,Smart Watch,5,250.0,1250.0,2024-02-06,8297
Michelle Li,Isfahan,Books,Algorithms,5,70.0,350.0,2024-02-06,1567
Taylor Brown,Qom,Electronics,Headphones,3,150.0,450.0,2024-02-06,9511
Rachel Tran,Qom,Electronics,Laptop,4,1200.0,4800.0,2024-02-06,553
Timothy Johnson,Ahvaz,Books,Data Science Handbook,3,60.0,180.0,2024-02-06,3280
Gary Simpson,Kermanshah,Electronics,Smartphone,5,800.0,4000.0,2024-02-06,2929
Michael Osborne,Tabriz,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-02-06,7395
Elizabeth Thompson,Kermanshah,Sports,Tennis Racket,3,180.0,540.0,2024-02-06,2676
Renee Odom,Shiraz,Sports,Running Shoes,5,120.0,600.0,2024-02-06,8887
Catherine Russell,Qom,Books,Python Programming,2,45.0,90.0,2024-02-06,8885
Sarah Clark,Qom,Sports,Football,3,30.0,90.0,2024-02-06,430
Aaron Edwards,Isfahan,Electronics,Smartphone,1,800.0,800.0,2024-02-06,9161
Sarah Gibson,Tabriz,Sports,Running Shoes,4,120.0,480.0,2024-02-06,4890
Robert Burns,Shiraz,Electronics,Smart Watch,5,250.0,1250.0,2024-02-06,2595
Kelly Poole,Kermanshah,Books,Machine Learning,2,80.0,160.0,2024-02-06,8820
Nicole Mays,Shiraz,Sports,Fitness Band,1,90.0,90.0,2024-02-06,4312
Walter Ward,Shiraz,Sports,Basketball,1,35.0,35.0,2024-02-06,8099
Melissa Chambers,Rasht,Books,Algorithms,1,70.0,70.0,2024-02-06,7554
Monica Hansen,Rasht,Electronics,Laptop,5,1200.0,6000.0,2024-02-06,9826
Steven Adams,Shiraz,Sports,Running Shoes,4,120.0,480.0,2024-02-06,2834
Alexander Oconnell,Mashhad,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-02-06,6591
Charles Thomas,Qom,Books,Python Programming,2,45.0,90.0,2024-02-07,6805
Katherine Vazquez,Tabriz,Sports,Basketball,5,35.0,175.0,2024-02-07,4676
Kevin Spence,Ahvaz,Home Appliances,Microwave,3,220.0,660.0,2024-02-07,1367
Mark Vincent,Ahvaz,Sports,Basketball,1,35.0,35.0,2024-02-07,7038
Russell Cervantes,Isfahan,Electronics,Tablet,5,500.0,2500.0,2024-02-07,5881
Sandra Mann,Shiraz,Electronics,Smartphone,1,800.0,800.0,2024-02-07,5012
James Mcdonald,Shiraz,Electronics,Smartphone,5,800.0,4000.0,2024-02-07,7032
Kimberly Martin,Tehran,Home Appliances,Microwave,4,220.0,880.0,2024-02-07,5799
Shawn Butler,Shiraz,Home Appliances,Air Conditioner,1,2000.0,2000.0,2024-02-07,6720
Megan Ortiz,Mashhad,Electronics,Tablet,5,500.0,2500.0,2024-02-07,3630
David Duarte,Kermanshah,Sports,Running Shoes,4,120.0,480.0,2024-02-07,2706
Jessica Stephens,Shiraz,Sports,Basketball,1,35.0,35.0,2024-02-07,1425
Crystal Frederick,Rasht,Books,Data Science Handbook,5,60.0,300.0,2024-02-07,436
Jessica Mitchell,Rasht,Sports,Running Shoes,3,120.0,360.0,2024-02-08,1309
Michele Lee,Shiraz,Home Appliances,Microwave,4,220.0,880.0,2024-02-08,5724
Jonathan Holt,Kermanshah,Sports,Basketball,4,35.0,140.0,2024-02-08,5170
Brian Miller,Tabriz,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-02-08,6184
Nancy Knox,Kermanshah,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2024-02-08,6777
Jennifer Woodard,Qom,Electronics,Smartphone,3,800.0,2400.0,2024-02-08,148
Travis Espinoza,Mashhad,Sports,Tennis Racket,4,180.0,720.0,2024-02-08,9667
Craig Cole,Rasht,Electronics,Smartphone,5,800.0,4000.0,2024-02-08,3068
Shawn White,Kermanshah,Books,Python Programming,5,45.0,225.0,2024-02-08,4921
Matthew Erickson,Isfahan,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-02-08,779
Ashley Frank,Qom,Books,Data Science Handbook,1,60.0,60.0,2024-02-08,9082
Courtney Dickerson,Ahvaz,Sports,Tennis Racket,3,180.0,540.0,2024-02-08,9185
Donald Banks,Mashhad,Sports,Football,4,30.0,120.0,2024-02-08,7899
Ashley Arellano,Rasht,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-02-08,613
Michael Chang,Tehran,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2024-02-08,6887
Sandra Clark,Rasht,Books,Machine Learning,3,80.0,240.0,2024-02-09,1035
Brandon Mccoy,Shiraz,Books,Data Science Handbook,3,60.0,180.0,2024-02-09,7437
Jennifer Simpson,Isfahan,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-02-09,7171
Erica Gutierrez,Isfahan,Books,Data Science Handbook,3,60.0,180.0,2024-02-09,9848
Mr. Norman Miller,Mashhad,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-02-09,947
Jerry Hall,Isfahan,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-02-09,8857
Ashley Riley,Karaj,Books,Clean Code,4,55.0,220.0,2024-02-09,7675
Linda Goodman,Qom,Electronics,Laptop,5,1200.0,6000.0,2024-02-09,8908
Aaron Stone,Kermanshah,Electronics,Laptop,3,1200.0,3600.0,2024-02-09,7640
Zachary Powers,Tabriz,Sports,Basketball,3,35.0,105.0,2024-02-09,6426
Megan Phillips,Kermanshah,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-02-09,4965
Eric Banks,Tehran,Sports,Basketball,4,35.0,140.0,2024-02-09,8732
Tracey Wong,Tabriz,Sports,Basketball,3,35.0,105.0,2024-02-09,5382
Carlos Robinson,Shiraz,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2024-02-09,8834
Jackson Arnold,Karaj,Books,Machine Learning,2,80.0,160.0,2024-02-09,9483
Karen Hayes,Kermanshah,Books,Clean Code,5,55.0,275.0,2024-02-09,552
Andrew Morrow,Kermanshah,Home Appliances,Vacuum Cleaner,1,300.0,300.0,2024-02-09,1561
Paul Clark,Karaj,Home Appliances,Microwave,5,220.0,1100.0,2024-02-10,8506
John Jackson IV,Tabriz,Electronics,Smartphone,4,800.0,3200.0,2024-02-10,7786
Ronald Allen,Mashhad,Sports,Fitness Band,1,90.0,90.0,2024-02-10,3186
Tina Erickson,Shiraz,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-02-10,266
Rebecca Brooks,Shiraz,Books,Data Science Handbook,2,60.0,120.0,2024-02-10,491
Russell Berry,Kermanshah,Home Appliances,Microwave,5,220.0,1100.0,2024-02-10,4074
John Bennett,Tabriz,Sports,Tennis Racket,1,180.0,180.0,2024-02-10,412
Megan Lutz,Tabriz,Electronics,Tablet,1,500.0,500.0,2024-02-10,1061
Leonard Miller,Tehran,Electronics,Smart Watch,4,250.0,1000.0,2024-02-10,4139
Michelle Hendricks,Kermanshah,Books,Algorithms,5,70.0,350.0,2024-02-10,2231
Todd Norris,Qom,Electronics,Tablet,3,500.0,1500.0,2024-02-10,9175
Kristine Cook,Tabriz,Sports,Fitness Band,4,90.0,360.0,2024-02-10,1792
Andrew Nelson,Mashhad,Electronics,Smartphone,4,800.0,3200.0,2024-02-10,7805
Michael Raymond,Tehran,Sports,Basketball,4,35.0,140.0,2024-02-10,2316
Michael Barnes,Tabriz,Books,Algorithms,2,70.0,140.0,2024-02-10,9881
Stephanie Willis,Shiraz,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-02-10,5688
Dennis Love,Tehran,Electronics,Tablet,2,500.0,1000.0,2024-02-10,11
Lori Lawson,Karaj,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-02-10,6073
Jamie Diaz,Kermanshah,Electronics,Tablet,4,500.0,2000.0,2024-02-10,5351
Hunter Martin,Shiraz,Sports,Running Shoes,4,120.0,480.0,2024-02-11,2317
Kayla Hale,Isfahan,Books,Python Programming,4,45.0,180.0,2024-02-11,6893
John Simmons,Kermanshah,Sports,Running Shoes,2,120.0,240.0,2024-02-11,3340
Teresa Wise,Rasht,Electronics,Tablet,2,500.0,1000.0,2024-02-11,8503
Alexis Rose,Isfahan,Electronics,Smartphone,3,800.0,2400.0,2024-02-11,4159
Sheila Walker,Kermanshah,Books,Machine Learning,1,80.0,80.0,2024-02-11,6499
Andrea Cox,Karaj,Books,Python Programming,4,45.0,180.0,2024-02-11,7508
Rebecca Barrera,Tabriz,Books,Machine Learning,4,80.0,320.0,2024-02-11,1468
Warren Le,Kermanshah,Books,Python Programming,5,45.0,225.0,2024-02-11,5026
Brianna Kennedy,Shiraz,Home Appliances,Washing Machine,2,1500.0,3000.0,2024-02-11,8206
Sara Castillo,Isfahan,Electronics,Tablet,5,500.0,2500.0,2024-02-11,7500
Connor Shields,Qom,Books,Clean Code,4,55.0,220.0,2024-02-11,5719
Rodney Martin,Qom,Home Appliances,Washing Machine,4,1500.0,6000.0,2024-02-11,4831
Nicholas Lynch,Karaj,Sports,Football,1,30.0,30.0,2024-02-11,7450
Tyler Townsend,Shiraz,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-02-11,89
Scott Stone,Ahvaz,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-02-11,3759
